ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
12468,31,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12469,45,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12470,37,technician,married,professional.course,no,yes,no,cellular,jul,fri,6,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12471,44,self-employed,married,high.school,unknown,no,no,cellular,jul,fri,11,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12472,33,technician,married,high.school,no,yes,no,cellular,jul,fri,9,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,1
12473,36,blue-collar,married,basic.9y,no,no,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12474,56,admin.,married,university.degree,no,no,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12475,36,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12476,41,self-employed,married,basic.9y,unknown,no,no,cellular,jul,fri,6,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12477,30,technician,married,professional.course,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12478,38,services,married,high.school,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12479,51,retired,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12480,39,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,fri,7,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12481,44,services,married,basic.4y,unknown,no,yes,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12482,41,housemaid,married,high.school,no,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12483,24,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12484,28,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12485,26,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12486,31,services,single,university.degree,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12487,29,admin.,married,basic.9y,no,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12488,56,admin.,married,university.degree,no,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12489,29,services,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12490,32,entrepreneur,single,university.degree,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12491,26,services,single,high.school,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12492,31,technician,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12493,36,services,divorced,basic.4y,unknown,no,no,cellular,jul,fri,9,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12494,24,technician,single,unknown,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12495,43,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12496,36,housemaid,single,basic.4y,unknown,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12497,26,services,single,high.school,no,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12498,24,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12499,25,services,single,unknown,no,no,no,telephone,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12500,28,admin.,single,unknown,no,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12501,53,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12502,21,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12503,29,entrepreneur,married,professional.course,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12504,33,admin.,married,university.degree,no,no,no,cellular,jul,fri,10,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12505,41,self-employed,married,basic.9y,unknown,no,no,cellular,jul,fri,8,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12506,39,blue-collar,married,basic.9y,no,yes,yes,telephone,jul,fri,5,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12507,31,blue-collar,single,university.degree,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12508,38,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12509,29,admin.,single,university.degree,unknown,yes,no,cellular,jul,fri,8,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12510,29,admin.,single,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12511,21,admin.,married,unknown,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12512,29,admin.,single,university.degree,no,no,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12513,39,blue-collar,single,basic.4y,unknown,no,no,telephone,jul,fri,24,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12514,34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,1
12515,37,technician,married,professional.course,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12516,33,technician,married,professional.course,no,no,yes,cellular,jul,fri,6,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12517,22,student,single,high.school,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12518,30,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,1
12519,31,blue-collar,divorced,unknown,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12520,31,blue-collar,divorced,unknown,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12521,57,admin.,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,1
12522,44,blue-collar,divorced,basic.6y,unknown,no,no,cellular,jul,fri,7,999,0,nonexistent,1.4,93918,-42.7,4957,5228.1,0
12523,26,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12524,37,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12525,44,admin.,single,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12526,29,self-employed,single,university.degree,no,yes,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12527,30,management,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12528,39,technician,single,professional.course,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12529,30,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12530,27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12531,33,admin.,single,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12532,26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12533,28,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12534,38,technician,married,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12535,26,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12536,30,technician,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12537,54,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12538,34,blue-collar,married,high.school,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12539,24,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12540,25,services,single,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12541,39,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12542,24,services,married,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12543,43,admin.,married,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,1
12544,26,services,married,high.school,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12545,36,services,single,high.school,no,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12546,33,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12547,52,housemaid,divorced,basic.9y,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12548,39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12549,27,student,single,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12550,55,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12551,48,services,divorced,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12552,54,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12553,22,blue-collar,single,basic.9y,no,yes,no,telephone,jul,mon,7,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12554,60,retired,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12555,35,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12556,26,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12557,31,services,single,high.school,no,no,yes,telephone,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12558,43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12559,33,blue-collar,married,unknown,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12560,27,technician,single,professional.course,no,no,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12561,20,student,single,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12562,41,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12563,28,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12564,30,management,single,university.degree,no,yes,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12565,33,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12566,36,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12567,24,admin.,single,professional.course,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12568,40,management,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,1
12569,45,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12570,48,services,divorced,high.school,no,no,yes,telephone,jul,mon,7,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12571,29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12572,32,technician,married,professional.course,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12573,32,admin.,single,high.school,unknown,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12574,26,admin.,married,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12575,28,technician,married,basic.9y,no,unknown,unknown,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12576,25,technician,single,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12577,51,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12578,50,entrepreneur,married,basic.9y,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12579,35,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12580,30,technician,single,university.degree,no,no,no,cellular,jul,mon,20,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12581,30,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12582,27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,1
12583,29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12584,38,blue-collar,divorced,high.school,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12585,30,management,single,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12586,46,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12587,35,technician,married,professional.course,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12588,49,management,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12589,30,technician,single,university.degree,no,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12590,46,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12591,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12592,27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12593,40,self-employed,married,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12594,59,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12595,49,management,married,university.degree,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12596,31,blue-collar,single,high.school,no,no,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12597,26,admin.,married,high.school,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12598,36,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12599,29,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12600,35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12601,25,admin.,single,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12602,37,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12603,36,services,divorced,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12604,41,blue-collar,single,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12605,46,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12606,28,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12607,28,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12608,54,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12609,34,admin.,married,high.school,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12610,34,admin.,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12611,55,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12612,40,management,married,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12613,53,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12614,28,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12615,35,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12616,53,entrepreneur,married,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12617,54,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12618,41,admin.,married,university.degree,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12619,36,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12620,32,admin.,single,high.school,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,1
12621,35,self-employed,divorced,basic.9y,no,no,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12622,42,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12623,46,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12624,43,admin.,married,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12625,50,blue-collar,married,basic.4y,no,no,yes,cellular,jul,mon,6,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12626,36,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,mon,10,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12627,28,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12628,38,management,married,high.school,no,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12629,38,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,8,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12630,29,services,single,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12631,34,blue-collar,married,high.school,no,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12632,24,admin.,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12633,41,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12634,35,services,divorced,high.school,unknown,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12635,33,admin.,single,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12636,60,admin.,married,high.school,unknown,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12637,48,entrepreneur,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12638,46,services,married,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12639,31,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12640,39,services,married,high.school,no,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12641,37,technician,divorced,professional.course,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12642,55,admin.,married,university.degree,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12643,32,admin.,married,high.school,no,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12644,32,admin.,married,high.school,no,no,no,telephone,jul,mon,1,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
12645,46,services,married,high.school,unknown,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93918,-42.7,4.96,5228.1,0
